,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14
82,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.007936582900583744,0.007936551235616207,0.00793654564768076,0.007936550304293633,0.8968246579170227,0.007936600595712662,0.007936573587357998,0.007936552166938782,0.007936547510325909,0.007936560548841953,0.007936559617519379,0.007936574518680573,0.00793655589222908,0.007936553098261356
83,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.008928611874580383,0.008928625844419003,0.008928618393838406,0.008928606286644936,0.008928603492677212,0.008928608149290085,0.8839280009269714,0.008928610943257809,0.008928604423999786,0.008928630501031876,0.008928620256483555,0.00892862118780613,0.008928622119128704,0.008928618393838406
84,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.005494569893926382,0.0054945875890553,0.005494578275829554,0.0054945857264101505,0.005494565702974796,0.9285704493522644,0.005494581535458565,0.005494584795087576,0.005494566634297371,0.005494589451700449,0.005494584795087576,0.005494581535458565,0.005494573153555393,0.005494610406458378
85,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.008928658440709114,0.008928644470870495,0.008928665891289711,0.008928653784096241,0.008928637951612473,0.008928644470870495,0.008928636088967323,0.8839274048805237,0.008928640745580196,0.008928650058805943,0.008928759954869747,0.008928641676902771,0.008928666822612286,0.008928671479225159
86,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.005952413659542799,0.005952412262558937,0.005952414125204086,0.9226186275482178,0.005952415522187948,0.005952432751655579,0.005952414125204086,0.0059524159878492355,0.005952418316155672,0.005952414125204086,0.005952432751655579,0.0059524159878492355,0.005952415522187948,0.005952415522187948
87,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.005494570359587669,0.005494558718055487,0.005494567099958658,0.005494578275829554,0.005494568031281233,0.928570568561554,0.0054945675656199455,0.00549456337466836,0.005494558718055487,0.005494560115039349,0.0054945736192166805,0.005494557321071625,0.005494606215506792,0.005494573153555393
88,I don't have any questions right now.,0.01785733364522457,0.017857283353805542,0.7678548097610474,0.01785730943083763,0.017857305705547333,0.01785730943083763,0.017857294529676437,0.017857354134321213,0.017857275903224945,0.01785731501877308,0.01785748451948166,0.017857320606708527,0.017857277765870094,0.017857305705547333
89,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005494553130120039,0.005494548473507166,0.005494555924087763,0.0054945629090070724,0.005494558252394199,0.005494554992765188,0.0054945508018136024,0.9285706877708435,0.005494559183716774,0.005494577810168266,0.005494554527103901,0.005494551733136177,0.005494565237313509,0.005494570825248957
90,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.008928611874580383,0.008928625844419003,0.008928618393838406,0.008928606286644936,0.008928603492677212,0.008928608149290085,0.8839280009269714,0.008928610943257809,0.008928604423999786,0.008928630501031876,0.008928620256483555,0.00892862118780613,0.008928622119128704,0.008928618393838406
91,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005102089140564203,0.005102082155644894,0.005102090071886778,0.005102110095322132,0.005102088674902916,0.005102117080241442,0.005102085415273905,0.005102097522467375,0.005102091934531927,0.005102087277919054,0.005102093331515789,0.005102085880935192,0.9336727857589722,0.005102090071886778
92,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.011904796585440636,0.011904791928827763,0.011904800310730934,0.011904808692634106,0.011904792860150337,0.011904810555279255,0.01190479751676321,0.01190479751676321,0.8452376127243042,0.011904803104698658,0.011904793791472912,0.011904795654118061,0.011904827319085598,0.011904804036021233
93,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005102089140564203,0.005102082155644894,0.005102090071886778,0.005102110095322132,0.005102088674902916,0.005102117080241442,0.005102085415273905,0.005102097522467375,0.005102091934531927,0.005102087277919054,0.005102093331515789,0.005102085880935192,0.9336727857589722,0.005102090071886778
94,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006493533030152321,0.006493531167507172,0.006493537221103907,0.9155839681625366,0.006493534427136183,0.006493543740361929,0.006493533495813608,0.00649354187771678,0.0064935386180877686,0.006493540480732918,0.006493535824120045,0.0064935567788779736,0.0064935400150716305,0.006493533495813608
95,It won't take long.,0.017857471480965614,0.0178575050085783,0.017857450991868973,0.01785741187632084,0.017857437953352928,0.7678534388542175,0.017857389524579048,0.017857404425740242,0.01785736344754696,0.017857400700449944,0.01785745471715927,0.017857467755675316,0.01785736344754696,0.017857473343610764
96,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904829181730747,0.011904826387763023,0.011904830113053322,0.011904852464795113,0.011904903687536716,0.01190483570098877,0.01190485805273056,0.8452369570732117,0.011904832907021046,0.011904874816536903,0.011904837563633919,0.011904887855052948,0.01190483570098877,0.011904826387763023
97,"No, he is not here. I am taking his place.",0.023809729143977165,0.6904739737510681,0.023809663951396942,0.02380964905023575,0.02380983531475067,0.02380976639688015,0.023809652775526047,0.02380964905023575,0.02380964905023575,0.023809656500816345,0.023809652775526047,0.02380974218249321,0.02380964905023575,0.023809684440493584
98,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.008928658440709114,0.008928644470870495,0.008928665891289711,0.008928653784096241,0.008928637951612473,0.008928644470870495,0.008928636088967323,0.8839274644851685,0.008928640745580196,0.008928650058805943,0.008928695693612099,0.008928641676902771,0.008928666822612286,0.008928671479225159
99,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.01190479751676321,0.011904792860150337,0.011904801242053509,0.011904810555279255,0.011904793791472912,0.01190481148660183,0.01190479937940836,0.01190479937940836,0.8452375531196594,0.011904804036021233,0.011904795654118061,0.011904796585440636,0.011904829181730747,0.011904804967343807
100,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005102089140564203,0.005102082155644894,0.005102090071886778,0.005102110095322132,0.005102088674902916,0.005102117080241442,0.005102085415273905,0.005102097522467375,0.005102091934531927,0.005102087277919054,0.005102093331515789,0.005102085880935192,0.9336727857589722,0.005102090071886778
101,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8968242406845093,0.007936622947454453,0.007936577312648296,0.007936581037938595,0.007936602458357811,0.007936605252325535,0.007936617359519005,0.00793659221380949,0.007936608977615833,0.007936571724712849,0.007936605252325535,0.007936582900583744,0.007936579175293446,0.0079365698620677
102,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.010204220190644264,0.010204164311289787,0.010204242542386055,0.010204168036580086,0.01020415872335434,0.010204160585999489,0.010204160585999489,0.01020420715212822,0.010204168036580086,0.010204164311289787,0.01020417083054781,0.01020415686070919,0.8673456907272339,0.010204178281128407
103,I’d rather not say.,0.023809632286429405,0.023809636011719704,0.023809660226106644,0.023809706792235374,0.023809682577848434,0.023809632286429405,0.023809652775526047,0.023809632286429405,0.6904742121696472,0.023809801787137985,0.023809632286429405,0.023809680715203285,0.02380974218249321,0.023809680715203285
104,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00595247745513916,0.005952446721494198,0.005952467676252127,0.005952486768364906,0.005952454637736082,0.005952474661171436,0.005952455103397369,0.005952490493655205,0.005952452775090933,0.0059524597600102425,0.9226179718971252,0.005952462088316679,0.005952456500381231,0.005952448584139347
105,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0064935325644910336,0.006493530236184597,0.006493536755442619,0.9155839681625366,0.0064935339614748955,0.006493540480732918,0.006493533030152321,0.006493540480732918,0.006493537686765194,0.006493539083749056,0.006493535358458757,0.00649354187771678,0.0064935386180877686,0.006493533030152321
106,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00595247745513916,0.005952446721494198,0.005952467676252127,0.005952486768364906,0.005952454637736082,0.005952474661171436,0.005952455103397369,0.0059524900279939175,0.005952452775090933,0.0059524597600102425,0.9226179718971252,0.005952462088316679,0.005952456500381231,0.005952448584139347
107,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007142884656786919,0.007142901886254549,0.007142877206206322,0.00714288093149662,0.007142882794141769,0.007142884191125631,0.9071425199508667,0.007142879534512758,0.007142879068851471,0.007142881862819195,0.007142884191125631,0.007142881862819195,0.007142883259803057,0.00714287580922246
108,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.003968272358179092,0.0039682695642113686,0.003968271426856518,0.00396827282384038,0.00396827282384038,0.003968274220824242,0.003968271426856518,0.003968272358179092,0.003968272358179092,0.003968274220824242,0.003968278877437115,0.003968272358179092,0.003968308679759502,0.9484123587608337
