,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
135,He is busy today,0.04761924967169762,0.04776912182569504,0.7139008045196533,0.04770311713218689,0.047711651772260666,0.04762911796569824,0.04766696318984032
136,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.005956715438514948,0.005955017637461424,0.005964476149529219,0.005956192966550589,0.005957632791250944,0.9642525911331177,0.005957373417913914
137,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.010997919365763664,0.011035597883164883,0.010992035269737244,0.010993896052241325,0.010992581956088543,0.010997573845088482,0.9339904189109802
138,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.007152989041060209,0.007169310003519058,0.0071486919187009335,0.9570685625076294,0.007149508688598871,0.00715315667912364,0.007157782558351755
139,I don't have any questions right now.,0.03580203279852867,0.7852902412414551,0.035803087055683136,0.035784248262643814,0.03574886918067932,0.03575305640697479,0.035818442702293396
140,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01099791843444109,0.011033864691853523,0.010992034338414669,0.01099389512091875,0.010992581024765968,0.010997571982443333,0.9339920878410339
141,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.011012586764991283,0.9339195489883423,0.011004243977367878,0.011029036715626717,0.011001559905707836,0.011013910174369812,0.011019143275916576
142,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.011009578593075275,0.011031748726963997,0.011028294451534748,0.011002819053828716,0.010994077660143375,0.011009360663592815,0.93392413854599
143,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.015880795195698738,0.015896189957857132,0.9046661853790283,0.01589006558060646,0.015891049057245255,0.015885991975665092,0.015889735892415047
144,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9339336156845093,0.011011050082743168,0.011010427959263325,0.011003540828824043,0.010994982905685902,0.01103105116635561,0.011015333235263824
145,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.011009584181010723,0.011032145470380783,0.011033127084374428,0.01100282184779644,0.01099407859146595,0.011009366251528263,0.9339188933372498
146,It won't take long.,0.035890668630599976,0.03581250086426735,0.03579636663198471,0.7851478457450867,0.03577325493097305,0.03579961135983467,0.035779714584350586
147,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.020424194633960724,0.02046169713139534,0.020427105948328972,0.02049826644361019,0.877281904220581,0.020435163751244545,0.02047167345881462
148,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.010214258916676044,0.01021950226277113,0.010211450047791004,0.010215220972895622,0.010212075896561146,0.01022330578416586,0.9387041926383972
149,"Hello, sir. Have you eaten yet?",0.8284000754356384,0.028571756556630135,0.028571756556630135,0.028588905930519104,0.02872074395418167,0.028571760281920433,0.028574984520673752
150,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.009532414376735687,0.009538351558148861,0.00953530054539442,0.009536268189549446,0.009566357359290123,0.009547109715640545,0.9427441954612732
151,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01099791657179594,0.011029563844203949,0.010992035269737244,0.01099389512091875,0.010992581024765968,0.010997571982443333,0.9339964389801025
152,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.008939004503190517,0.9463919997215271,0.008930958807468414,0.008935833349823952,0.00893400888890028,0.008931375108659267,0.008936821483075619
153,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.017868462949991226,0.017875483259558678,0.017869843170046806,0.01790284551680088,0.8926905989646912,0.0178949236869812,0.017897827550768852
154,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.017924852669239044,0.8925345540046692,0.017908038571476936,0.017931774258613586,0.01790344901382923,0.017906349152326584,0.01789097487926483
155,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892425552010536,0.01593901216983795,0.015909969806671143,0.9045332670211792,0.015925057232379913,0.015883048996329308,0.015917209908366203
156,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.011009578593075275,0.011031911708414555,0.011028069071471691,0.011002819053828716,0.010994077660143375,0.011009360663592815,0.93392413854599
157,The plan was to use one large aid station with American medics running it. How is this way better?,0.011930091306567192,0.011908681131899357,0.9284912943840027,0.011910764500498772,0.011915242299437523,0.011938492767512798,0.011905425228178501
158,I’d rather not say.,0.04761916399002075,0.047626931220293045,0.04765590652823448,0.7141914963722229,0.04766242206096649,0.04762428626418114,0.047619763761758804
159,Can I talk with you in private once questions are over?,0.035838186740875244,0.035912130028009415,0.03576323017477989,0.03581280633807182,0.7851637601852417,0.035743024200201035,0.0357668437063694
160,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.010214260779321194,0.010219587944447994,0.010211450979113579,0.01021522469818592,0.010212077759206295,0.010225235484540462,0.9387021660804749
161,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.005956715438514948,0.005955017637461424,0.005964809097349644,0.005956192966550589,0.005957632791250944,0.9642522931098938,0.005957373417913914
162,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8926253318786621,0.017881231382489204,0.017895450815558434,0.01792185567319393,0.01789136976003647,0.01789138838648796,0.01789337769150734
163,I’d rather not say.,0.04761917144060135,0.047626934945583344,0.04765576124191284,0.7141923308372498,0.047661781311035156,0.04762428626418114,0.0476197712123394
164,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.011012587696313858,0.9339199066162109,0.011004244908690453,0.011028654873371124,0.01100156083703041,0.011013911105692387,0.011019142344594002
165,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.007152989041060209,0.007169583812355995,0.0071486919187009335,0.9570683240890503,0.007149508688598871,0.00715315667912364,0.007157782558351755
