,Original Input,Topic 1,Topic 2,Topic 3
214,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.04417809098958969,0.048345379531383514,0.9074764847755432
215,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.04723148047924042,0.9098845720291138,0.0428839772939682
216,The plan was to use one large aid station with American medics running it. How is this way better?,0.9426267743110657,0.02869073860347271,0.028682539239525795
217,Why does it have to be in private? We don't have a ton of time. ,0.08439067751169205,0.8293352723121643,0.08627405762672424
218,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9009873270988464,0.04995828866958618,0.049054380506277084
219,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.01904202066361904,0.9616960883140564,0.019261876121163368
220,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002297669649124,0.029674015939235687,0.9413236975669861
221,The plan was to use one large aid station with American medics running it. How is this way better?,0.9426261186599731,0.028691301122307777,0.028682613745331764
222,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584266409277916,0.06106265261769295,0.8830946683883667
223,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736872971057892,0.9241801500320435,0.03845116123557091
224,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.055842623114585876,0.0610225610435009,0.8831348419189453
225,Can I talk with you in private once questions are over?,0.4256453216075897,0.4886608123779297,0.0856938585639
226,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812647461891174,0.058869894593954086,0.059865400195121765
227,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0275666993111372,0.9453701376914978,0.027063149958848953
228,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.040970172733068466,0.920562744140625,0.038467105478048325
229,"I'd really prefer just to wait until the brief, if that is ok.",0.05910072475671768,0.06292359530925751,0.8779757022857666
230,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.03064785897731781,0.02919952943921089,0.9401525855064392
231,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.019042078405618668,0.9616948366165161,0.019263146445155144
232,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812661170959473,0.058868397027254105,0.05986548960208893
233,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.037368740886449814,0.924178421497345,0.03845285251736641
234,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.030963821336627007,0.9370870590209961,0.031949155032634735
235,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.03726348653435707,0.03986194729804993,0.9228745102882385
236,"I'd really prefer just to wait until the brief, if that is ok.",0.059098802506923676,0.06284382194280624,0.8780574202537537
237,Can you explain to me why we are setting up two individual aid stations?,0.054991696029901505,0.8963639140129089,0.04864438250660896
238,He is busy today,0.1115047037601471,0.7767736315727234,0.11172166466712952
239,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.030971383675932884,0.03308539092540741,0.9359432458877563
240,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.026372287422418594,0.02806836925446987,0.9455593824386597
241,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315471649169922,0.034058257937431335,0.03439454361796379
242,"No, he is not here. I am taking his place.",0.11296356469392776,0.11253838241100311,0.7744980454444885
243,Can I talk with you in private once questions are over?,0.42535632848739624,0.4889537990093231,0.08568989485502243
244,I don't have any questions right now.,0.09554962813854218,0.8181058168411255,0.08634459972381592
245,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9570397734642029,0.021449586376547813,0.021510643884539604
246,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.037263501435518265,0.039875537157058716,0.9228609800338745
247,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0409294068813324,0.9206037521362305,0.03846686705946922
248,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584261938929558,0.0610150583088398,0.8831422924995422
249,I’d rather not say.,0.1119743213057518,0.7763373255729675,0.11168838292360306
250,Can you explain to me why we are setting up two individual aid stations?,0.05496729537844658,0.8963882923126221,0.04864436760544777
