,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
164,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.015484515577554703,0.015477423556149006,0.9380826950073242,0.01549241878092289,0.0154629647731781
165,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.010111379437148571,0.010052970610558987,0.010117012076079845,0.01006520725786686,0.9596534371376038
166,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382206082344,0.91050124168396,0.022436875849962234,0.0223834291100502,0.022364674136042595
167,He is busy today,0.0673454999923706,0.06881111860275269,0.06769443303346634,0.7288215756416321,0.06732732802629471
168,Can I talk with you in private once questions are over?,0.05110671743750572,0.050049781799316406,0.05016350373625755,0.794857382774353,0.053822603076696396
169,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.025246284902095795,0.026231663301587105,0.897777795791626,0.02556282840669155,0.02518140897154808
170,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.02304789051413536,0.022759689018130302,0.022442428395152092,0.9093778729438782,0.022372132167220116
171,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.008438901044428349,0.9663368463516235,0.008432525210082531,0.008384348824620247,0.008407361805438995
172,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.025070741772651672,0.025056248530745506,0.02513454481959343,0.025051653385162354,0.8996868133544922
173,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.025085650384426117,0.8998286128044128,0.025012394413352013,0.025000227615237236,0.025073155760765076
174,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373369202017784,0.03439484164118767,0.033445775508880615,0.8650882244110107,0.03333750367164612
175,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9494785666465759,0.012902408838272095,0.012511448003351688,0.012516475282609463,0.012591115199029446
176,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9326978325843811,0.01674685813486576,0.01685175858438015,0.01676972582936287,0.016933834180235863
177,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.02231154590845108,0.02234094962477684,0.9102084636688232,0.02238355204463005,0.02275550551712513
178,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.015485156327486038,0.015478517860174179,0.9380766749382019,0.015496363863348961,0.015463301911950111
179,He is busy today,0.06734539568424225,0.06879916042089462,0.06769423931837082,0.7288339734077454,0.06732722371816635
180,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.022311531007289886,0.0223409291356802,0.9102241396903992,0.022383524104952812,0.022739890962839127
181,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.025246283039450645,0.026231184601783752,0.8977782726287842,0.025562835857272148,0.02518140710890293
182,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.025246284902095795,0.02623520977795124,0.8977741599082947,0.025562923401594162,0.02518141083419323
183,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.022311540320515633,0.022340940311551094,0.9102174639701843,0.022383537143468857,0.022746548056602478
184,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01551020611077547,0.01540466770529747,0.015443152748048306,0.9381744265556335,0.015467558987438679
185,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.012590866535902023,0.012632280588150024,0.04603227227926254,0.9161873459815979,0.012557248584926128
186,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.033733636140823364,0.034381456673145294,0.03344576433300972,0.8651016354560852,0.03333750367164612
187,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.014363838359713554,0.014332173392176628,0.9425058960914612,0.014386170543730259,0.014411949552595615
188,I’d rather not say.,0.06668700277805328,0.06720570474863052,0.7319446802139282,0.06749050319194794,0.06667208671569824
189,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.022311534732580185,0.022340932860970497,0.9102227687835693,0.02238352783024311,0.02274128422141075
190,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.025085866451263428,0.8998286724090576,0.025012392550706863,0.025000225752592087,0.02507283352315426
191,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.03353339433670044,0.03355037420988083,0.8657652735710144,0.033745404332876205,0.033405546098947525
192,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.014363843947649002,0.014332171529531479,0.9425063133239746,0.014386117458343506,0.014411548152565956
193,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.015484514646232128,0.015477427281439304,0.9380825757980347,0.015492518432438374,0.015462968498468399
194,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.02303326316177845,0.022759616374969482,0.022442404180765152,0.9093925952911377,0.02237212285399437
195,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.8992780447006226,0.02517952211201191,0.025113027542829514,0.025283684954047203,0.025145700201392174
196,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.014363848604261875,0.014332174323499203,0.942505419254303,0.014386212453246117,0.014412375167012215
197,"No, he is not here. I am taking his place.",0.7326120734214783,0.06737768650054932,0.0666690394282341,0.06667017936706543,0.06667104363441467
