,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12
94,I’d rather not say.,0.6944417953491211,0.027777954936027527,0.027777884155511856,0.02777816727757454,0.027778571471571922,0.02777804434299469,0.027778062969446182,0.02777787111699581,0.02777787111699581,0.02777789533138275,0.027777936309576035,0.027777954936027527
95,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.005208409857004881,0.005208383314311504,0.005208384711295366,0.942707359790802,0.005208385642617941,0.0052084061317145824,0.005208443384617567,0.005208426620811224,0.005208381451666355,0.0052083986811339855,0.005208403803408146,0.005208601243793964
96,"No, he is not here. I am taking his place.",0.027779152616858482,0.027777891606092453,0.027778586372733116,0.027777891606092453,0.02777835726737976,0.6944404244422913,0.02777806669473648,0.027777891606092453,0.027777982875704765,0.02777789905667305,0.027777891606092453,0.02777796983718872
97,Can I talk with you in private once questions are over?,0.7708265781402588,0.02083388715982437,0.020834587514400482,0.02083437703549862,0.020833849906921387,0.020833713933825493,0.020833689719438553,0.02083362266421318,0.020833909511566162,0.020833538845181465,0.02083461545407772,0.020833631977438927
98,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.003472309559583664,0.003472351236268878,0.0034723093267530203,0.003472310258075595,0.0034723866265267134,0.003472346579656005,0.0034722983837127686,0.003472312120720744,0.9618042707443237,0.003472378943115473,0.0034724443685263395,0.0034723076969385147
99,He is busy today,0.027777833864092827,0.027778109535574913,0.027777833864092827,0.027777856215834618,0.027777865529060364,0.027778297662734985,0.027778616175055504,0.6944398880004883,0.027779076248407364,0.027778051793575287,0.02777860313653946,0.02777797542512417
100,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.007575898431241512,0.007575920782983303,0.007575827185064554,0.007575969211757183,0.007575880736112595,0.007575870957225561,0.007575864437967539,0.007575818803161383,0.007575851399451494,0.9166653156280518,0.0075759137980639935,0.007575863040983677
101,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.013888916000723839,0.013888916000723839,0.013888956978917122,0.01388896256685257,0.013888934627175331,0.013888955116271973,0.013888945803046227,0.013888928107917309,0.013888929039239883,0.013889018446207047,0.8472215533256531,0.013888943009078503
102,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006944557186216116,0.006944527383893728,0.006944557651877403,0.00694454088807106,0.9236096739768982,0.006944580003619194,0.00694472249597311,0.006944549269974232,0.006944550201296806,0.006944675929844379,0.006944516208022833,0.006944557186216116
103,I don't have any questions right now.,0.020834140479564667,0.02083371765911579,0.02083405666053295,0.020834051072597504,0.020834309980273247,0.020833831280469894,0.02083379030227661,0.0208338163793087,0.7708262801170349,0.020833969116210938,0.0208344217389822,0.020833589136600494
104,Can you explain to me why we are setting up two individual aid stations?,0.011904923245310783,0.011904899962246418,0.01190504152327776,0.8690450191497803,0.01190487202256918,0.011905312538146973,0.011904854327440262,0.011904892511665821,0.011905273422598839,0.011904875747859478,0.011905109509825706,0.011904900893568993
105,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006944557186216116,0.006944527383893728,0.006944557651877403,0.00694454088807106,0.9236096739768982,0.006944580003619194,0.006944727152585983,0.006944549269974232,0.006944550201296806,0.006944675929844379,0.006944516208022833,0.006944557186216116
106,"I'd really prefer just to wait until the brief, if that is ok.",0.013889703899621964,0.013889133930206299,0.013889025896787643,0.013889624737203121,0.013889554888010025,0.013889424502849579,0.013889671303331852,0.013889175839722157,0.013889106921851635,0.013889018446207047,0.013889063149690628,0.8472175002098083
107,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.009259399026632309,0.00925938505679369,0.009259355254471302,0.009259400889277458,0.009259399026632309,0.8981456756591797,0.0092595424503088,0.009259664453566074,0.009259537793695927,0.009259706363081932,0.009259459562599659,0.009259452112019062
108,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.009259766899049282,0.8981464505195618,0.009259368292987347,0.009259355254471302,0.009259414859116077,0.009259460493922234,0.009259343147277832,0.009259318932890892,0.009259367361664772,0.009259452112019062,0.009259420447051525,0.009259326383471489
109,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006944557186216116,0.006944527383893728,0.006944557651877403,0.00694454088807106,0.9236096739768982,0.006944580003619194,0.006944721564650536,0.006944549269974232,0.006944550201296806,0.006944675929844379,0.006944516208022833,0.006944557186216116
110,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.00555566418915987,0.0055556511506438255,0.005555679090321064,0.005555677227675915,0.005555693991482258,0.005555680021643639,0.9388870596885681,0.005555823445320129,0.0055556874722242355,0.005555877462029457,0.005555779207497835,0.005555730778723955
111,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.004629679024219513,0.004629691131412983,0.9490731954574585,0.004629681818187237,0.004629712086170912,0.004629680886864662,0.004629695322364569,0.004629721865057945,0.004629670176655054,0.004629729315638542,0.004629718139767647,0.0046297963708639145
112,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.010416770353913307,0.010416779667139053,0.010416901670396328,0.010417042300105095,0.010416746139526367,0.01041704136878252,0.010416724719107151,0.010416806675493717,0.885414719581604,0.010416756384074688,0.010416892357170582,0.01041682530194521
113,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.009259804151952267,0.8981463313102722,0.009259367361664772,0.009259354323148727,0.009259413927793503,0.009259459562599659,0.009259342215955257,0.009259318001568317,0.009259366430342197,0.009259451180696487,0.00925941951572895,0.009259325452148914
114,"No, he is not here. I am taking his place.",0.02777916193008423,0.027777891606092453,0.027778586372733116,0.027777891606092453,0.02777835726737976,0.6944404244422913,0.02777806669473648,0.027777891606092453,0.027777982875704765,0.02777789905667305,0.027777891606092453,0.02777796983718872
115,"Hello, sir. Have you eaten yet?",0.01666671223938465,0.8166661262512207,0.016666723415255547,0.01666671223938465,0.01666671223938465,0.01666676625609398,0.01666671223938465,0.01666671223938465,0.01666671223938465,0.01666671223938465,0.01666671223938465,0.016666723415255547
116,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.005208409391343594,0.005208382848650217,0.005208384245634079,0.9427074790000916,0.005208385176956654,0.005208405666053295,0.00520844291895628,0.005208426155149937,0.005208380986005068,0.005208398215472698,0.005208403337746859,0.0052084908820688725
117,He is busy today,0.027777833864092827,0.027778109535574913,0.027777833864092827,0.027777856215834618,0.027777865529060364,0.027778297662734985,0.027778616175055504,0.6944398283958435,0.027779098600149155,0.027778051793575287,0.02777860313653946,0.02777797542512417
118,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.008333494886755943,0.008333569392561913,0.9083314538002014,0.008333607576787472,0.008333427831530571,0.008333543315529823,0.008333401754498482,0.008333461359143257,0.008333640173077583,0.008333423174917698,0.008333501406013966,0.008333457633852959
119,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006410359404981136,0.006410339381545782,0.006410354282706976,0.0064103263430297375,0.006410365924239159,0.006410348694771528,0.006410337518900633,0.0064103202894330025,0.006410384085029364,0.9294862151145935,0.0064103323966264725,0.006410322152078152
120,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.009259399026632309,0.00925938505679369,0.009259355254471302,0.009259400889277458,0.009259399026632309,0.8981457352638245,0.0092595424503088,0.009259662590920925,0.009259537793695927,0.009259597398340702,0.009259458631277084,0.009259452112019062
121,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.006944581866264343,0.006944556720554829,0.006944627035409212,0.0069445036351680756,0.9236096739768982,0.006944542750716209,0.006944616325199604,0.006944675464183092,0.006944528315216303,0.00694454088807106,0.006944512017071247,0.006944643799215555
