,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11
99,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.015152890235185623,0.015151651576161385,0.015151940286159515,0.015152099542319775,0.015152547508478165,0.015151767991483212,0.015151808969676495,0.015151872299611568,0.015152141451835632,0.015151719562709332,0.8484795689582825
100,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9350597858428955,0.006493848282843828,0.006493842229247093,0.006494056899100542,0.006494374014437199,0.006493833381682634,0.006494414061307907,0.0064942194148898125,0.00649386178702116,0.006493739318102598,0.006493985652923584
101,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.010101103223860264,0.010101665742695332,0.898987889289856,0.01010112650692463,0.010101313702762127,0.010101060383021832,0.010101346299052238,0.010101226158440113,0.010101067833602428,0.010101070627570152,0.010101170279085636
102,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.01298748329281807,0.8701258897781372,0.012987771071493626,0.012987363152205944,0.012987283058464527,0.012987892143428326,0.012987203896045685,0.012987226247787476,0.01298733800649643,0.012987208552658558,0.01298737432807684
103,I’d rather not say.,0.6969645619392395,0.030303161591291428,0.030303454026579857,0.03030317835509777,0.030303841456770897,0.030305836349725723,0.030303161591291428,0.030303161591291428,0.030303319916129112,0.030303161591291428,0.030303161591291428
104,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00757629657164216,0.007576318457722664,0.0075760651379823685,0.007576816249638796,0.007576179224997759,0.007576125208288431,0.007576482370495796,0.9242362380027771,0.007576956879347563,0.007576190400868654,0.007576315198093653
105,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.008264687843620777,0.008264708332717419,0.008264774456620216,0.008264786563813686,0.008264842443168163,0.008265077136456966,0.008265224285423756,0.008265426382422447,0.00826506968587637,0.008264890871942043,0.9173504710197449
106,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.007576295640319586,0.007576317060738802,0.0075760637409985065,0.007576841861009598,0.007576178293675184,0.0075761242769658566,0.007576480973511934,0.9242361783981323,0.007576990872621536,0.00757618946954608,0.007576314266771078
107,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.009091143496334553,0.9090887308120728,0.009091139771044254,0.009091107174754143,0.009091191925108433,0.00909107644110918,0.009091048501431942,0.009091204963624477,0.009091070853173733,0.009091267362236977,0.009091032668948174
108,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005050663370639086,0.0050506191328167915,0.005050583276897669,0.9494938254356384,0.005050621926784515,0.005050569772720337,0.005050633568316698,0.0050506191328167915,0.0050506191328167915,0.005050591193139553,0.00505061075091362
109,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.004546038806438446,0.004545986652374268,0.004545676987618208,0.004545717965811491,0.004545682575553656,0.004545609466731548,0.004545803647488356,0.9545424580574036,0.0045457868836820126,0.004545554984360933,0.004545697942376137
110,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0060607376508414745,0.006061130203306675,0.006060834974050522,0.006060783751308918,0.9393919706344604,0.0060607013292610645,0.006060772575438023,0.006060866639018059,0.0060607451014220715,0.006060675717890263,0.006060798652470112
111,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.0113641656935215,0.011363920755684376,0.0113649507984519,0.011363934725522995,0.011363772675395012,0.011364833451807499,0.886356770992279,0.011364464648067951,0.011364109814167023,0.011365343816578388,0.011363744735717773
112,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006060737185180187,0.006061238702386618,0.006060834974050522,0.006060784216970205,0.9393918514251709,0.0060607013292610645,0.006060772109776735,0.0060608661733567715,0.006060744635760784,0.006060675252228975,0.006060799118131399
113,Can you explain to me why we are setting up two individual aid stations?,0.012988321483135223,0.012988182716071606,0.012988013215363026,0.012987385503947735,0.012987186200916767,0.01298748329281807,0.012987202033400536,0.012987415306270123,0.870122492313385,0.012989170849323273,0.012987155467271805
114,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.00568191846832633,0.005681915674358606,0.005681915208697319,0.005682095885276794,0.9431804418563843,0.00568186491727829,0.005681905895471573,0.005681920330971479,0.005681860726326704,0.005681900307536125,0.005682238843291998
115,Can you explain to me why we are setting up two individual aid stations?,0.012988322414457798,0.012988182716071606,0.0129880141466856,0.012987385503947735,0.012987187132239342,0.012987484224140644,0.01298720296472311,0.012987415306270123,0.8701229691505432,0.012988712638616562,0.01298715639859438
116,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.011363851837813854,0.011364109814167023,0.011364287696778774,0.011364638805389404,0.011364113539457321,0.01136371772736311,0.01136371586471796,0.011364010162651539,0.8863592147827148,0.011364360339939594,0.01136397197842598
117,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0069932532496750355,0.006993260700255632,0.006993210408836603,0.006993547081947327,0.006993687711656094,0.00699311587959528,0.006993272341787815,0.9300667643547058,0.0069931927137076855,0.006993230897933245,0.006993512157350779
118,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9350597858428955,0.0064938487485051155,0.0064938426949083805,0.006494057364761829,0.006494374480098486,0.006493833847343922,0.006494444329291582,0.0064942198805511,0.006493862252682447,0.0064937397837638855,0.006493986118584871
119,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.00699314009398222,0.006993901915848255,0.9300664067268372,0.0069932215847074986,0.0069932714104652405,0.006993373390287161,0.0069936420768499374,0.006993248127400875,0.0069933123886585236,0.006993192248046398,0.006993276998400688
120,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0075759561732411385,0.007575987372547388,0.007576037663966417,0.0075759789906442165,0.007576055359095335,0.007575876545161009,0.924239993095398,0.007576076779514551,0.007576008792966604,0.007575911469757557,0.00757615128532052
121,Why does it have to be in private? We don't have a ton of time. ,0.7727141976356506,0.02272815629839897,0.022729244083166122,0.022727832198143005,0.022728141397237778,0.022728556767106056,0.022729715332388878,0.022728662937879562,0.022729044780135155,0.022727863863110542,0.02272859215736389
122,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.009091144427657127,0.9090887308120728,0.009091140702366829,0.009091108106076717,0.009091192856431007,0.009091077372431755,0.009091049432754517,0.009091205894947052,0.009091071784496307,0.009091268293559551,0.009091033600270748
123,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.009091506712138653,0.009091353975236416,0.00909105222672224,0.009091425687074661,0.009091180749237537,0.009091098792850971,0.009090983308851719,0.009091091342270374,0.009091281332075596,0.9090876579284668,0.009091345593333244
124,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.007575955707579851,0.0075759864412248135,0.007576036732643843,0.007575978524982929,0.007576054893434048,0.0075758760794997215,0.9242398738861084,0.0075760772451758385,0.007576008792966604,0.00757591100409627,0.007576181553304195
125,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.8989863395690918,0.010101391933858395,0.01010136678814888,0.010101331397891045,0.010101130232214928,0.010101302526891232,0.01010108832269907,0.01010123547166586,0.010101716965436935,0.010101857595145702,0.010101228021085262
126,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.006993287708610296,0.006993148475885391,0.006993262562900782,0.006993373855948448,0.006993577815592289,0.006993286777287722,0.23453177511692047,0.006993408314883709,0.006993464194238186,0.006993529852479696,0.7025278806686401
