,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6
151,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158469788730145,0.015170901082456112,0.015203911811113358,0.015342417173087597,0.923910915851593,0.015213380567729473
152,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.02083948627114296,0.020848574116826057,0.02083439566195011,0.8957006931304932,0.020869173109531403,0.020907660946249962
153,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.014003286138176918,0.013900618068873882,0.014021947979927063,0.930011510848999,0.014068709686398506,0.013993900269269943
154,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.023900005966424942,0.023839015513658524,0.023810602724552155,0.023813800886273384,0.880707323551178,0.023929256945848465
155,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.013930371962487698,0.013938937336206436,0.013949687592685223,0.01395663432776928,0.9302664399147034,0.013957932591438293
156,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9478572607040405,0.01045981701463461,0.010424608364701271,0.010422028601169586,0.010417448356747627,0.01041879691183567
157,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.013925984501838684,0.013910779729485512,0.013921048492193222,0.01400153897702694,0.9302834868431091,0.013957197777926922
158,He is busy today,0.05556183308362961,0.05555573105812073,0.05578499659895897,0.0556512288749218,0.05556248873472214,0.7218837141990662
159,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.8950141668319702,0.021056042984128,0.021121392026543617,0.021056097000837326,0.02084144577383995,0.020910872146487236
160,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.012846623547375202,0.012861471623182297,0.012866600416600704,0.01291207317262888,0.7198929786682129,0.2286202311515808
161,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.012825440615415573,0.012831890024244785,0.012826734222471714,0.012834219262003899,0.9358347654342651,0.012846983037889004
162,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158469788730145,0.015170901082456112,0.015203908085823059,0.015336040407419205,0.9239173531532288,0.0152133759111166
163,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9165400862693787,0.01668214239180088,0.016691887751221657,0.016701465472579002,0.016693582758307457,0.016690822318196297
164,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165162563324,0.01852588541805744,0.018583349883556366,0.018551452085375786,0.01854225993156433,0.907275378704071
165,He is busy today,0.05556182563304901,0.05555573105812073,0.05577005073428154,0.055650707334280014,0.05556247755885124,0.7218992114067078
166,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.01515846699476242,0.015170899219810963,0.015203905291855335,0.01533588208258152,0.9239174127578735,0.015213373117148876
167,"Hello, sir. Have you eaten yet?",0.03335077315568924,0.033333733677864075,0.03333376348018646,0.03334686532616615,0.03333371505141258,0.8333011269569397
168,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.008394958451390266,0.008344076573848724,0.008362306281924248,0.008367419242858887,0.9581742286682129,0.00835704617202282
169,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.012903899885714054,0.012914895080029964,0.49684789776802063,0.01291326992213726,0.4515320956707001,0.01288794819265604
170,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.008399395272135735,0.008344077505171299,0.008362310007214546,0.00836742389947176,0.95816969871521,0.008357048965990543
171,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165348827839,0.01852588728070259,0.0185847207903862,0.01855149120092392,0.01854226365685463,0.9072740077972412
172,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779964730143547,0.027779553085565567,0.8609897494316101,0.027800938114523888,0.0278012678027153,0.02784855291247368
173,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.01116494182497263,0.011135073378682137,0.011128258891403675,0.01117793284356594,0.011154137551784515,0.944239616394043
174,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.01284578163176775,0.012862431816756725,0.01286390796303749,0.012912249192595482,0.9214755892753601,0.02704005315899849
175,"I'd really prefer just to wait until the brief, if that is ok.",0.02829851768910885,0.027825655415654182,0.8602288961410522,0.027851015329360962,0.027998723089694977,0.02779719978570938
176,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158467926084995,0.015170900151133537,0.01520390622317791,0.015336419455707073,0.9239168763160706,0.01521337404847145
177,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.018558263778686523,0.018530232831835747,0.9072149395942688,0.018562883138656616,0.018554121255874634,0.018579581752419472
178,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.018558258190751076,0.018530230969190598,0.9072138071060181,0.01856294460594654,0.01855415664613247,0.018580574542284012
179,Why does it have to be in private? We don't have a ton of time. ,0.041720714420080185,0.04174679517745972,0.7900317311286926,0.04198521375656128,0.04222707077860832,0.04228849709033966
180,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.018558252602815628,0.018530230969190598,0.9072144031524658,0.018562907353043556,0.01855413056910038,0.01858004927635193
181,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.01855826936662197,0.018530230969190598,0.9072144031524658,0.01856291852891445,0.01855415105819702,0.01858000084757805
182,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.012825440615415573,0.012831890024244785,0.012826734222471714,0.012834220193326473,0.9358344674110413,0.012847227044403553
183,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.012846863828599453,0.012861276045441628,0.012867349199950695,0.012912140227854252,0.6638398170471191,0.2846725881099701
184,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0104353167116642,0.01045274455100298,0.010445598512887955,0.9477975368499756,0.010439593344926834,0.010429210029542446
