,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9
114,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.006944802589714527,0.006944688968360424,0.006945115514099598,0.9444339275360107,0.0069505139254033566,0.006944885943084955,0.006945091765373945,0.006945141591131687,0.006945794448256493
115,Can you explain to me why we are setting up two individual aid stations?,0.015877841040492058,0.0158779826015234,0.8729923963546753,0.015873542055487633,0.015874207019805908,0.015873989090323448,0.015878815203905106,0.01587333157658577,0.01587788574397564
116,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.013891911134123802,0.013894659467041492,0.8888648152351379,0.013889234513044357,0.013889608904719353,0.013894806616008282,0.013890341855585575,0.013891340233385563,0.013893305324018002
117,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.008547578938305378,0.008548170328140259,0.008547643199563026,0.9316147565841675,0.008548041805624962,0.008548662066459656,0.008548174053430557,0.008548717014491558,0.0085482532158494
118,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007937444373965263,0.00793819036334753,0.00793785136193037,0.00793894100934267,0.007937407121062279,0.007937917485833168,0.00793785136193037,0.936496913433075,0.007937507703900337
119,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548878133296967,0.008548751473426819,0.008552229963243008,0.9316089749336243,0.0085474057123065,0.008548274636268616,0.008548778481781483,0.008549049496650696,0.008547650650143623
120,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.00926222000271082,0.009260963648557663,0.009261766448616982,0.009260967373847961,0.009260768070816994,0.009262383915483952,0.9259082078933716,0.00926167145371437,0.009261063300073147
121,Why does it have to be in private? We don't have a ton of time. ,0.027791526168584824,0.027785860002040863,0.027783077210187912,0.02778005599975586,0.02779541164636612,0.027789423242211342,0.027794769033789635,0.02777927741408348,0.7777006030082703
122,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9110928773880005,0.011113354936242104,0.011113525368273258,0.011113004758954048,0.01111199613660574,0.011114714667201042,0.011113266460597515,0.011114181950688362,0.011113080196082592
123,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.011117637157440186,0.011116241104900837,0.011115984059870243,0.011113017797470093,0.011116133071482182,0.011111989617347717,0.011117019690573215,0.011111353524029255,0.9110805988311768
124,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.009262186475098133,0.009260963648557663,0.009261762723326683,0.009260967373847961,0.009260768070816994,0.00926236528903246,0.9259082078933716,0.00926167145371437,0.009261062368750572
125,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.012348026968538761,0.012349391356110573,0.9011965990066528,0.012350931763648987,0.01234989333897829,0.012346288189291954,0.01234991941601038,0.012348233722150326,0.012360705062747002
126,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552119135856628,0.008550204336643219,0.008554301224648952,0.00855090469121933,0.00855016615241766,0.008550519123673439,0.9315930008888245,0.00855010561645031,0.0085486751049757
127,Can I talk with you in private once questions are over?,0.027794772759079933,0.02778005413711071,0.0277806855738163,0.02778448909521103,0.027784036472439766,0.02777787670493126,0.027781294658780098,0.02777857333421707,0.7777382731437683
128,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.013889792375266552,0.013903559185564518,0.01388899702578783,0.01388899702578783,0.8888640999794006,0.013891665264964104,0.01389490906149149,0.013889004476368427,0.01388899702578783
129,Why does it have to be in private? We don't have a ton of time. ,0.027791539207100868,0.02778586745262146,0.02778308093547821,0.02778005599975586,0.027799153700470924,0.027789432555437088,0.027794821187853813,0.02777927555143833,0.7776967883110046
130,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.012348011136054993,0.012347040697932243,0.012353154830634594,0.012349474243819714,0.012348845601081848,0.012348497286438942,0.012347633950412273,0.012348541989922523,0.9012088179588318
131,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552119135856628,0.008550204336643219,0.008554655127227306,0.00855090469121933,0.008550165221095085,0.008550518192350864,0.9315926432609558,0.00855010561645031,0.008548674173653126
132,"No, he is not here. I am taking his place.",0.037039704620838165,0.03703761845827103,0.03703819215297699,0.037045903503894806,0.703671395778656,0.037037186324596405,0.03703815117478371,0.037054646760225296,0.037037186324596405
133,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552119135856628,0.008550205267965794,0.00855481531471014,0.00855090469121933,0.00855016615241766,0.008550519123673439,0.9315924644470215,0.008550106547772884,0.0085486751049757
134,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.007409245707094669,0.007409428246319294,0.007409351412206888,0.007410833612084389,0.007409057579934597,0.9407211542129517,0.007408393081277609,0.007413978688418865,0.00740854674950242
135,He is busy today,0.03704944998025894,0.03704126551747322,0.03704085201025009,0.037037141621112823,0.037057362496852875,0.03704787790775299,0.03703869879245758,0.037037141621112823,0.7036502361297607
136,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.004630554001778364,0.9629548788070679,0.004630319308489561,0.004630520939826965,0.00463080545887351,0.0046314336359500885,0.004630727227777243,0.004630476702004671,0.00463027274236083
137,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548878133296967,0.008548751473426819,0.008551981300115585,0.9316092729568481,0.0085474057123065,0.008548274636268616,0.008548778481781483,0.008549049496650696,0.008547650650143623
138,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.955540120601654,0.005556441377848387,0.00555694242939353,0.005556562449783087,0.005556326825171709,0.0055581871420145035,0.0055590178817510605,0.005558555014431477,0.005557861179113388
139,I don't have any questions right now.,0.02778610773384571,0.027781665325164795,0.0277915820479393,0.027805499732494354,0.0278032086789608,0.02778344787657261,0.7776632905006409,0.027779914438724518,0.02780529484152794
140,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548878133296967,0.008548752404749393,0.008552782237529755,0.9316084384918213,0.0085474057123065,0.008548274636268616,0.008548778481781483,0.00854905042797327,0.008547650650143623
141,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.008547578938305378,0.008548170328140259,0.008547643199563026,0.9316147565841675,0.008548041805624962,0.008548661135137081,0.008548174053430557,0.008548715151846409,0.0085482532158494
142,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552120067179203,0.008550206199288368,0.008555826731026173,0.008550905622541904,0.008550167083740234,0.008550519123673439,0.9315914511680603,0.008550106547772884,0.0085486751049757
143,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.012351171113550663,0.012348049320280552,0.012347555719316006,0.012345810420811176,0.9012130498886108,0.012349391356110573,0.01234740111976862,0.012347044423222542,0.012350517325103283
